,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
234,2009/7,26.1,21.7,23.6,7.6,480.7,84.5,4.0
235,2009/8,27.3,22.9,24.8,6.4,54.3,76.6,3.8
236,2009/9,25.4,20.3,22.5,5.1,40.7,70.0,3.3
237,2009/10,21.8,15.2,18.1,3.4,55.1,55.6,3.8
238,2009/11,13.8,7.6,10.4,4.4,39.6,60.3,4.5
239,2009/12,8.2,1.8,4.7,3.5,13.2,50.6,4.8
240,2010/1,6.1,-1.3,2.1,3.2,21.7,51.2,4.5
241,2010/2,8.4,2.1,5.0,5.4,87.2,60.1,4.6
242,2010/3,10.6,4.4,7.6,6.3,132.2,60.3,5.3
243,2010/4,14.7,7.9,11.2,5.7,150.0,60.4,4.2
244,2010/5,20.3,14.4,17.1,5.7,149.0,68.6,3.3
245,2010/6,24.7,19.4,21.6,6.5,77.6,73.8,2.7
246,2010/7,27.0,23.0,24.7,7.6,469.2,85.9,3.2
247,2010/8,29.3,24.9,26.7,6.4,303.5,85.7,2.9
248,2010/9,26.3,21.1,23.4,5.8,270.4,74.3,3.7
249,2010/10,20.4,14.6,17.2,4.6,36.5,61.3,4.4
250,2010/11,14.1,6.9,10.3,2.8,6.6,51.4,3.6
251,2010/12,8.2,0.7,4.2,3.1,29.2,52.5,4.9
252,2011/1,2.6,-4.7,-1.5,2.8,0.0,42.1,6.0
253,2011/2,8.8,1.7,4.9,4.1,100.0,55.3,3.8
254,2011/3,10.4,2.5,6.3,3.1,32.5,44.7,5.1
255,2011/4,16.0,8.9,12.3,3.9,83.7,57.3,4.5
256,2011/5,20.5,14.7,17.1,6.3,139.6,71.2,3.9
257,2011/6,23.7,19.2,21.1,7.2,216.2,83.5,3.1
258,2011/7,27.4,23.2,25.1,7.1,387.0,85.7,3.6
259,2011/8,27.5,23.6,25.3,7.9,398.2,85.1,4.0
260,2011/9,26.4,20.6,23.3,4.8,30.7,68.4,3.9
261,2011/10,20.7,14.2,17.0,4.4,72.2,58.9,3.5
262,2011/11,16.5,10.9,13.5,5.5,185.0,65.9,4.2
263,2011/12,7.4,0.9,3.8,3.4,5.3,45.4,4.8
264,2012/1,5.8,-0.8,2.2,4.1,6.7,46.5,5.1
265,2012/2,5.5,-1.3,1.8,4.7,23.0,49.3,4.8
266,2012/3,11.0,4.2,7.4,5.0,143.8,55.1,5.1
267,2012/4,16.9,9.8,13.1,4.5,195.5,59.9,4.5
268,2012/5,22.2,15.9,18.6,4.6,44.4,63.5,3.2
269,2012/6,24.7,19.5,21.5,6.7,69.6,84.5,3.3
270,2012/7,27.9,23.2,25.1,7.0,235.8,93.9,3.7
271,2012/8,29.9,24.9,27.1,6.7,559.0,87.5,4.6
272,2012/9,25.3,19.2,21.9,5.1,360.1,81.7,4.0
273,2012/10,21.1,13.8,17.2,3.2,38.0,66.8,3.5
274,2012/11,12.9,6.8,9.5,4.3,52.5,63.3,4.7
275,2012/12,5.6,-0.8,2.3,4.1,96.7,66.4,5.0
276,2013/1,5.5,-1.4,1.8,3.2,15.6,61.4,4.6
277,2013/2,7.3,0.1,3.6,4.6,116.4,57.8,4.7
278,2013/3,13.8,4.8,9.1,3.2,79.9,63.1,4.2
279,2013/4,16.3,8.0,11.9,4.3,99.1,63.8,4.7
280,2013/5,22.0,14.9,18.0,4.5,234.2,77.5,3.3
281,2013/6,24.9,19.8,21.8,6.8,108.4,88.8,2.6
282,2013/7,28.8,23.9,25.8,7.0,127.7,93.2,4.3
283,2013/8,30.5,24.5,27.0,4.0,246.7,79.6,2.8
284,2013/9,26.6,20.5,23.2,4.7,70.1,67.1,3.1
285,2013/10,22.2,15.5,18.4,3.9,48.1,59.2,4.4
286,2013/11,14.6,7.0,10.3,3.4,52.9,54.0,4.4
287,2013/12,8.7,1.7,4.9,3.3,1.7,48.4,4.9
288,2014/1,7.9,0.1,3.8,2.6,11.4,45.1,3.6
289,2014/2,8.6,2.3,5.3,5.2,19.8,52.1,4.7
290,2014/3,13.1,5.9,9.2,4.4,127.0,56.6,4.2
291,2014/4,18.3,10.9,14.2,4.8,63.9,54.1,3.5
292,2014/5,22.5,15.2,18.6,3.2,109.8,56.7,3.8
293,2014/6,24.4,19.4,21.6,7.0,127.9,70.6,3.3
294,2014/7,27.0,22.5,24.4,7.6,160.5,77.0,3.3
295,2014/8,26.5,22.6,24.3,8.0,662.2,75.5,4.5
296,2014/9,25.5,20.1,22.5,5.4,86.9,65.0,3.3
297,2014/10,21.1,14.8,17.7,3.3,131.7,58.2,4.4
298,2014/11,15.4,9.2,11.9,4.6,61.5,54.7,3.7
299,2014/12,7.0,-0.3,3.1,4.7,12.8,46.9,4.8
300,2015/1,7.2,0.4,3.5,4.1,36.6,47.8,4.9
301,2015/2,8.1,0.8,4.2,4.4,40.5,47.8,4.8
302,2015/3,12.7,4.6,8.3,3.7,101.4,48.5,3.9
303,2015/4,16.7,10.6,13.3,6.0,252.5,62.1,3.7
304,2015/5,22.5,15.2,18.6,4.4,146.1,57.8,3.0
305,2015/6,23.7,18.7,20.8,7.6,82.6,71.6,2.6
306,2015/7,26.3,22.0,23.9,7.0,217.0,74.6,4.1
307,2015/8,28.6,23.3,25.7,5.7,130.8,70.6,3.1
308,2015/9,25.3,19.6,22.1,4.7,88.8,61.3,4.4
309,2015/10,21.7,14.7,17.7,2.6,43.9,57.1,3.4
310,2015/11,15.8,11.0,13.1,6.4,74.9,66.6,4.1
311,2015/12,10.1,4.3,7.0,4.7,32.8,55.5,4.4
312,2016/1,5.9,-0.2,2.5,4.8,51.2,50.5,4.9
313,2016/2,8.6,0.8,4.3,4.0,65.5,46.3,4.9
314,2016/3,12.9,5.7,9.0,4.5,86.6,56.4,3.7
315,2016/4,18.2,11.6,14.5,6.0,301.0,62.9,3.5
316,2016/5,22.8,15.6,18.9,5.4,124.3,59.9,3.0
317,2016/6,24.4,19.9,21.9,7.2,162.2,75.5,2.8
318,2016/7,27.8,23.4,25.3,6.2,157.8,81.5,2.8
319,2016/8,31.3,24.9,27.7,2.7,33.8,67.1,3.4
320,2016/9,25.5,21.1,23.0,6.8,317.2,73.5,4.2
321,2016/10,21.0,16.0,18.3,6.8,150.0,65.7,4.4
322,2016/11,14.9,8.2,11.4,3.8,77.7,55.1,4.2
323,2016/12,10.2,3.1,6.4,3.6,89.3,52.3,4.7
