,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
305,2015/6,25.8,17.7,21.5,7.3,77.0,78.2,2.1
306,2015/7,28.3,21.4,24.4,7.0,176.3,81.2,2.4
307,2015/8,30.9,22.7,26.4,5.6,120.2,77.9,2.1
308,2015/9,25.3,17.8,21.1,5.9,160.6,75.6,2.3
309,2015/10,22.5,11.8,16.6,2.8,39.8,59.3,2.0
310,2015/11,16.4,9.2,12.4,6.8,102.8,75.5,1.9
311,2015/12,11.4,2.4,6.5,4.2,47.6,61.9,2.0
312,2016/1,6.9,-2.3,1.8,3.5,50.6,49.8,2.3
313,2016/2,10.0,0.2,4.8,3.6,32.4,47.2,2.6
314,2016/3,14.4,4.7,9.2,4.7,92.2,58.2,2.1
315,2016/4,19.0,9.7,14.3,5.5,179.2,69.0,2.3
316,2016/5,24.3,13.8,18.9,4.4,86.1,64.8,2.2
317,2016/6,26.0,18.5,22.0,6.4,70.1,81.5,1.7
318,2016/7,29.4,22.0,25.3,6.5,226.9,87.5,1.7
319,2016/8,30.9,22.9,26.4,4.1,98.2,81.8,2.1
320,2016/9,25.1,19.0,21.7,7.6,364.3,89.0,1.9
321,2016/10,21.1,14.0,17.2,6.4,358.7,82.3,2.0
322,2016/11,14.9,5.8,10.1,4.1,47.1,68.3,1.9
323,2016/12,11.0,1.4,6.1,3.8,88.1,58.5,2.0
